Date,High,Low,Open,Close,Volume,Adj Close
2018-11-12,108.83999633789062,107.27999877929688,108.81999969482422,107.41999816894531,40300.0,103.60663604736328
2018-11-13,108.29000091552734,107.0,107.66999816894531,107.38999938964844,31500.0,103.57772064208984
2018-11-14,108.06999969482422,106.12000274658203,108.02999877929688,106.62000274658203,33700.0,102.83505249023438
2018-11-15,107.4800033569336,105.51000213623047,106.12999725341797,107.33000183105469,41000.0,103.51985168457031
2018-11-16,108.12999725341797,107.22000122070312,107.22000122070312,107.91000366210938,31600.0,104.07926177978516
2018-11-19,108.11000061035156,106.86000061035156,107.80000305175781,107.41000366210938,31900.0,103.59700775146484
2018-11-20,106.55000305175781,104.97000122070312,106.4800033569336,105.19000244140625,61900.0,101.455810546875
2018-11-21,106.13999938964844,105.41000366210938,105.52999877929688,105.51000213623047,54400.0,101.76446533203125
2018-11-23,105.05999755859375,104.4800033569336,104.63999938964844,104.5999984741211,22900.0,100.88674926757812
2018-11-26,106.02999877929688,105.43000030517578,105.43000030517578,105.94999694824219,41600.0,102.18882751464844
2018-11-27,106.31999969482422,105.52999877929688,105.5999984741211,106.29000091552734,36800.0,102.51676940917969
2018-11-28,107.91000366210938,106.02999877929688,106.51000213623047,107.91000366210938,30000.0,104.07926177978516
2018-11-29,108.2699966430664,107.26000213623047,107.63999938964844,107.75,35200.0,103.92493438720703
2018-11-30,108.4800033569336,107.6500015258789,107.6500015258789,108.41000366210938,118400.0,104.56150817871094
2018-12-03,109.70999908447266,108.52999877929688,109.70999908447266,109.23999786376953,47400.0,105.3620376586914
2018-12-04,109.19000244140625,106.05000305175781,109.08999633789062,106.18000030517578,51800.0,102.4106674194336
2018-12-06,105.44999694824219,102.94999694824219,104.55000305175781,105.43000030517578,262300.0,101.68728637695312
2018-12-07,106.13999938964844,103.36000061035156,105.54000091552734,103.68000030517578,112200.0,99.99942016601562
2018-12-10,103.75,101.25,103.54000091552734,103.19000244140625,93300.0,99.52680969238281
2018-12-11,104.62000274658203,102.5,104.3499984741211,102.95999908447266,42300.0,99.30497741699219
2018-12-12,104.45999908447266,103.27999877929688,104.0199966430664,103.27999877929688,47600.0,99.61361694335938
2018-12-13,103.01000213623047,102.06999969482422,102.8499984741211,102.4800033569336,49400.0,99.52621459960938
2018-12-14,102.08000183105469,100.66000366210938,101.63999938964844,100.9000015258789,67200.0,97.99175262451172
2018-12-17,101.05000305175781,98.62999725341797,100.68000030517578,99.16999816894531,181700.0,96.31161499023438
2018-12-18,100.04000091552734,98.0,99.77999877929688,98.52999877929688,135100.0,95.69005584716797
2018-12-19,100.23999786376953,96.88999938964844,98.76000213623047,97.38999938964844,121800.0,94.58292388916016
2018-12-20,97.4000015258789,95.0199966430664,96.87999725341797,95.9000015258789,159700.0,93.1358642578125
2018-12-21,97.55999755859375,94.2699966430664,96.01000213623047,94.41000366210938,209700.0,91.6888198852539
2018-12-24,94.0199966430664,92.0,93.81999969482422,92.0,141200.0,89.34828186035156
2018-12-26,96.12999725341797,91.41000366210938,92.51000213623047,96.12999725341797,253200.0,93.3592300415039
2018-12-27,96.91999816894531,93.5,94.81999969482422,96.86000061035156,326100.0,94.06819915771484
2018-12-28,98.06999969482422,96.43000030517578,97.48999786376953,96.73999786376953,288500.0,93.95165252685547
2018-12-31,97.61000061035156,96.58000183105469,97.37999725341797,97.56999969482422,210100.0,94.75772857666016
2019-01-02,98.20999908447266,96.06999969482422,96.29000091552734,97.9800033569336,185500.0,95.15591430664062
2019-01-03,97.33000183105469,95.58000183105469,97.16999816894531,95.66000366210938,86500.0,92.90279388427734
2019-01-04,98.81999969482422,96.98999786376953,96.98999786376953,98.69999694824219,54900.0,95.85516357421875
2019-01-07,99.97000122070312,98.22000122070312,98.80000305175781,99.36000061035156,99200.0,96.49613952636719
2019-01-08,100.33999633789062,99.30000305175781,100.30999755859375,100.06999969482422,57100.0,97.18567657470703
2019-01-09,100.94000244140625,99.93000030517578,100.5,100.61000061035156,46000.0,97.7101058959961
2019-01-10,101.0999984741211,99.83000183105469,100.04000091552734,101.06999969482422,52500.0,98.15684509277344
2019-01-11,101.19000244140625,100.31999969482422,100.61000061035156,101.08000183105469,57900.0,98.16655731201172
2019-01-14,101.0199966430664,100.19999694824219,100.26000213623047,100.75,78100.0,97.84607696533203
2019-01-15,101.56999969482422,100.69000244140625,100.73999786376953,101.44999694824219,45200.0,98.52590942382812
2019-01-16,102.37999725341797,101.72000122070312,101.72000122070312,102.05000305175781,37100.0,99.10859680175781
2019-01-17,103.16999816894531,101.6500015258789,101.6500015258789,102.8499984741211,151400.0,99.88554382324219
2019-01-18,104.4800033569336,103.4000015258789,103.6500015258789,104.38999938964844,73700.0,101.38115692138672
2019-01-22,103.73999786376953,102.37000274658203,103.73999786376953,102.94999694824219,160100.0,99.98265838623047
2019-01-23,103.6500015258789,102.12000274658203,103.4000015258789,103.08000183105469,33400.0,100.10891723632812
2019-01-24,103.54000091552734,102.77999877929688,103.0999984741211,103.3499984741211,70500.0,100.37113189697266
2019-01-25,104.66000366210938,104.08000183105469,104.08000183105469,104.4000015258789,46500.0,101.390869140625
2019-01-28,103.83000183105469,103.13999938964844,103.5,103.83000183105469,92800.0,100.83729553222656
2019-01-29,104.20999908447266,103.77999877929688,104.01000213623047,103.94000244140625,40500.0,100.94412994384766
2019-01-30,105.66000366210938,104.05999755859375,104.5,105.18000030517578,48700.0,102.14838409423828
2019-01-31,106.0,104.95999908447266,105.08000183105469,105.83999633789062,56000.0,102.78936004638672
2019-02-01,106.43000030517578,105.75,106.02999877929688,106.04000091552734,43100.0,102.98361206054688
2019-02-04,106.66000366210938,105.66999816894531,106.12999725341797,106.66000366210938,48900.0,103.58573150634766
2019-02-05,107.0999984741211,106.51000213623047,106.81999969482422,106.94999694824219,83100.0,103.86736297607422
2019-02-06,107.08999633789062,106.76000213623047,106.77999877929688,106.95999908447266,65300.0,103.87708282470703
2019-02-07,106.44000244140625,105.25,106.43000030517578,105.94999694824219,29700.0,102.89618682861328
2019-02-08,105.61000061035156,104.7699966430664,105.45999908447266,105.58999633789062,56900.0,102.54656219482422
2019-02-11,106.02999877929688,105.63999938964844,106.02999877929688,105.87000274658203,56200.0,102.81849670410156
2019-02-12,107.33999633789062,106.55999755859375,106.55999755859375,107.18000030517578,41200.0,104.09074401855469
2019-02-13,107.93000030517578,107.37000274658203,107.51000213623047,107.56999969482422,76900.0,104.4695053100586
2019-02-14,107.61000061035156,106.69999694824219,107.04000091552734,107.16000366210938,44200.0,104.07131958007812
2019-02-15,108.54000091552734,107.87999725341797,107.9800033569336,108.54000091552734,52700.0,105.41154479980469
2019-02-19,109.08000183105469,108.29000091552734,108.29000091552734,108.75,42600.0,105.61549377441406
2019-02-20,109.27999877929688,108.7300033569336,108.7699966430664,109.19000244140625,27000.0,106.04280853271484
2019-02-21,109.02999877929688,108.25,109.02999877929688,108.5999984741211,14600.0,105.46981048583984
2019-02-22,109.02999877929688,108.63999938964844,108.7699966430664,108.97000122070312,27300.0,105.82914733886719
2019-02-25,109.93000030517578,109.19999694824219,109.62999725341797,109.23999786376953,41300.0,106.09136962890625
2019-02-26,109.38999938964844,108.94999694824219,108.97000122070312,109.0199966430664,43800.0,105.8777084350586
2019-02-27,108.95999908447266,108.48999786376953,108.83999633789062,108.79000091552734,15200.0,105.65433502197266
2019-02-28,108.73999786376953,108.18000030517578,108.73999786376953,108.23999786376953,19500.0,105.12019348144531
2019-03-01,109.2300033569336,108.43000030517578,108.94999694824219,108.87999725341797,14000.0,105.74174499511719
2019-03-04,109.38999938964844,107.66000366210938,109.27999877929688,108.36000061035156,44800.0,105.23673248291016
2019-03-05,108.4000015258789,107.91999816894531,108.38999938964844,108.16999816894531,29400.0,105.05220794677734
2019-03-06,108.08000183105469,107.30000305175781,108.08000183105469,107.41999816894531,29200.0,104.32381439208984
2019-03-07,107.20999908447266,106.19000244140625,107.20999908447266,106.56999969482422,35300.0,103.49832153320312
2019-03-08,106.51000213623047,105.77999877929688,105.80000305175781,106.48999786376953,28300.0,103.4206314086914
2019-03-11,108.08000183105469,106.9800033569336,106.9800033569336,108.04000091552734,23600.0,104.92594909667969
2019-03-12,108.63999938964844,108.29000091552734,108.29000091552734,108.31999969482422,20600.0,105.19788360595703
2019-03-13,109.47000122070312,108.79000091552734,108.8499984741211,109.06999969482422,31100.0,105.92626190185547
2019-03-14,109.37999725341797,109.02999877929688,109.22000122070312,109.1500015258789,23900.0,106.00395965576172
2019-03-15,109.93000030517578,109.33000183105469,109.37999725341797,109.58999633789062,51200.0,106.43126678466797
2019-03-18,110.38999938964844,109.69000244140625,109.69000244140625,110.30999755859375,25100.0,107.13052368164062
2019-03-19,111.06999969482422,109.80000305175781,110.80000305175781,110.08000183105469,22300.0,106.90715026855469
2019-03-20,110.12000274658203,109.12999725341797,109.94000244140625,109.27999877929688,27200.0,106.13021087646484
2019-03-21,110.58000183105469,109.0,109.0,110.3499984741211,33800.0,107.16937255859375
2019-03-22,109.88999938964844,108.13999938964844,109.80999755859375,108.20999908447266,779600.0,105.09105682373047
2019-03-25,107.80000305175781,106.76000213623047,107.48999786376953,107.2300033569336,772400.0,104.71897888183594
2019-03-26,108.47000122070312,107.47000122070312,107.97000122070312,107.9800033569336,15300.0,105.451416015625
2019-03-27,108.30000305175781,107.11000061035156,107.98999786376953,107.63999938964844,25500.0,105.11936950683594
2019-03-28,108.1500015258789,107.41999816894531,107.87000274658203,108.06999969482422,22800.0,105.539306640625
2019-03-29,108.76000213623047,108.26000213623047,108.69999694824219,108.70999908447266,27100.0,106.16431427001953
2019-04-01,110.25,109.38999938964844,109.38999938964844,110.19999694824219,32800.0,107.61942291259766
2019-04-02,110.22000122070312,109.79000091552734,110.18000030517578,110.12999725341797,33000.0,107.55106353759766
2019-04-03,110.73999786376953,110.02999877929688,110.54000091552734,110.37999725341797,26900.0,107.79520416259766
2019-04-04,110.94000244140625,110.30000305175781,110.30000305175781,110.91000366210938,29100.0,108.31280517578125
2019-04-05,111.5199966430664,111.13999938964844,111.18000030517578,111.5199966430664,29700.0,108.90851593017578
2019-04-08,111.7699966430664,111.29000091552734,111.37000274658203,111.7699966430664,12400.0,109.15265655517578
2019-04-09,111.44999694824219,110.75,111.44999694824219,110.95999908447266,12600.0,108.36161804199219
2019-04-10,111.30000305175781,110.83000183105469,111.11000061035156,111.27999877929688,25200.0,108.67414093017578
2019-04-11,111.66999816894531,111.12999725341797,111.54000091552734,111.36000061035156,16300.0,108.75225830078125
2019-04-12,112.41999816894531,111.68000030517578,112.06999969482422,112.06999969482422,13900.0,109.44564056396484
2019-04-15,112.13999938964844,111.75,112.13999938964844,111.9800033569336,15900.0,109.35775756835938
2019-04-16,112.5,112.0,112.3499984741211,112.25,50500.0,109.62142181396484
2019-04-17,112.66000366210938,112.11000061035156,112.66000366210938,112.30000305175781,25100.0,109.67025756835938
2019-04-18,112.58000183105469,112.08000183105469,112.58000183105469,112.33999633789062,19700.0,109.70930480957031
2019-04-22,112.31999969482422,112.05000305175781,112.20999908447266,112.29000091552734,19800.0,109.66049194335938
2019-04-23,113.16000366210938,112.30000305175781,112.38999938964844,113.13999938964844,28700.0,110.49058532714844
2019-04-24,113.04000091552734,112.70999908447266,112.91999816894531,112.77999877929688,21200.0,110.13900756835938
2019-04-25,112.55999755859375,111.91000366210938,112.36000061035156,112.19999694824219,24200.0,109.57259368896484
2019-04-26,112.79000091552734,112.0999984741211,112.20999908447266,112.79000091552734,12400.0,110.1487808227539
2019-04-29,113.30999755859375,112.87000274658203,112.87000274658203,113.05999755859375,43800.0,110.41246032714844
2019-04-30,113.33000183105469,112.4000015258789,113.19999694824219,113.33000183105469,23300.0,110.67613983154297
2019-05-01,113.9000015258789,112.76000213623047,113.7300033569336,112.77999877929688,21400.0,110.13900756835938
2019-05-02,113.06999969482422,111.97000122070312,112.56999969482422,112.43000030517578,13600.0,109.79720306396484
2019-05-03,113.43000030517578,112.88999938964844,112.88999938964844,113.37999725341797,13800.0,110.72496032714844
2019-05-06,112.94000244140625,111.38999938964844,111.55999755859375,112.7699966430664,39000.0,110.1292495727539
2019-05-07,111.94999694824219,110.25,111.86000061035156,110.94999694824219,32200.0,108.35186004638672
2019-05-08,111.31999969482422,110.58999633789062,110.76000213623047,110.69999694824219,22700.0,108.10771942138672
2019-05-09,110.6500015258789,109.13999938964844,109.81999969482422,110.38999938964844,29300.0,107.80496978759766
2019-05-10,111.0199966430664,108.7699966430664,109.94000244140625,110.80999755859375,62900.0,108.21514892578125
2019-05-13,108.87000274658203,107.58999633789062,108.83999633789062,108.0199966430664,34600.0,105.49047088623047
2019-05-14,109.56999969482422,108.38999938964844,108.38999938964844,108.94999694824219,19900.0,106.3987045288086
2019-05-15,109.5,108.04000091552734,108.25,109.19999694824219,27500.0,106.64283752441406
2019-05-16,110.4800033569336,109.51000213623047,109.51000213623047,109.87000274658203,23000.0,107.29715728759766
2019-05-17,110.19000244140625,108.61000061035156,108.91999816894531,109.36000061035156,28400.0,106.79910278320312
2019-05-20,109.06999969482422,108.4000015258789,108.72000122070312,108.68000030517578,13600.0,106.13502502441406
2019-05-21,109.94000244140625,109.31999969482422,109.31999969482422,109.81999969482422,35200.0,107.24832916259766
2019-05-22,109.54000091552734,108.95999908447266,109.37999725341797,109.11000061035156,18000.0,106.5549545288086
2019-05-23,108.1500015258789,107.12000274658203,108.1500015258789,107.81999969482422,24600.0,105.29515838623047
2019-05-24,108.37999725341797,107.7699966430664,108.37000274658203,108.04000091552734,12800.0,105.510009765625
2019-05-28,108.19999694824219,106.66000366210938,108.0999984741211,106.66000366210938,30400.0,104.16232299804688
2019-05-29,106.25,105.44999694824219,106.02999877929688,106.1500015258789,16800.0,103.66426849365234
2019-05-30,106.62999725341797,105.62999725341797,106.30999755859375,105.98999786376953,15300.0,103.50801086425781
2019-05-31,105.23999786376953,104.6500015258789,104.91999816894531,104.6500015258789,19700.0,102.19939422607422
2019-06-03,105.73999786376953,104.80000305175781,104.83000183105469,105.41999816894531,48600.0,102.95136260986328
2019-06-04,107.86000061035156,106.3499984741211,106.3499984741211,107.83000183105469,38200.0,105.30492401123047
2019-06-05,108.44000244140625,107.7300033569336,108.37999725341797,108.41000366210938,22100.0,105.87135314941406
2019-06-06,109.37000274658203,108.30000305175781,108.58999633789062,109.06999969482422,31200.0,106.5158920288086
2019-06-07,110.23999786376953,109.4800033569336,109.4800033569336,109.86000061035156,27300.0,107.28739929199219
2019-06-10,110.97000122070312,110.41999816894531,110.54000091552734,110.44000244140625,24500.0,107.85381317138672
2019-06-11,111.26000213623047,110.41999816894531,111.16999816894531,110.5999984741211,22500.0,108.01006317138672
2019-06-12,110.55999755859375,110.11000061035156,110.4800033569336,110.16999816894531,11800.0,107.59012603759766
2019-06-13,110.94999694824219,110.55000305175781,110.62999725341797,110.91999816894531,16100.0,108.32256317138672
2019-06-14,110.93000030517578,110.30000305175781,110.7699966430664,110.7300033569336,13100.0,108.13701629638672
2019-06-17,110.94999694824219,110.4800033569336,110.76000213623047,110.4800033569336,22300.0,107.89286804199219
