1624,38850,-600,機械ETF,1,ERR,39425,39137,38283,38565,2020-01-01,https://www.yahoo.co.jp,機械ETF,1,false,5.0,38950.0,0.9115384615384615,0.8326923076923077,0.6807692307692308,0.9861543226738105,0.9670330721190159,0.8967791217783044,37861.4,38287.6,38636.3,39666.0,-21.0,0.42224628691148,0.21743019464016897,0.08
1625,28680,-30,電機・精密ETF,1,ERR,29076,28877,28290,28484,2020-01-01,https://www.yahoo.co.jp,電機・精密ETF,1,true,21.0,28640.0,0.9173076923076923,0.8192307692307692,0.6384615384615384,0.9781896398525586,0.9531036373925167,0.9109056050683269,28184.3,28365.3,28539.1,29120.0,-1.0,1.0237397414593723,0.714979989038096,0.02
1626,29500,-50,情報通信・サービスその他ETF,1,ERR,29924,29711,29082,29290,2020-01-01,https://www.yahoo.co.jp,情報通信・サービスその他ETF,1,false,5.0,29590.0,0.9134615384615384,0.8269230769230769,0.6403846153846153,0.9974405352691592,0.9892342304415178,0.9332141502706879,28957.9,29157.7,29349.2,30257.283882949807,-15.0,0.7170342048840592,0.46173801668755615,0.02
1627,6060,0,電力・ガスETF,1,ERR,6144,6102,5978,6019,2020-01-01,https://www.yahoo.co.jp,電力・ガスETF,1,false,5.0,6085.0,0.926923076923077,0.8288461538461539,0.6365384615384615,0.926191710953223,0.9095017253417567,0.9114479656997736,5930.2,5966.8,6008.1,6253.295833170013,-15.0,-0.33119997142697943,-0.3377412056935263,0.06
1628,15610,-10,運輸・物流ETF,1,ERR,15876,15743,15348,15479,2020-01-01,https://www.yahoo.co.jp,運輸・物流ETF,1,false,4.0,15620.0,0.9173076923076923,0.7980769230769231,0.6173076923076923,0.9955474409868573,0.9949902601690663,0.987835905517295,15268.9,15370.1,15483.1,15205.28216,4.0,-0.15554832753280232,-0.19606181951876164,0.02
1629,39600,-100,商社・卸売ETF,1,ERR,40157,39877,39051,39325,2020-01-01,https://www.yahoo.co.jp,商社・卸売ETF,1,false,5.0,39600.0,0.9153846153846154,0.823076923076923,0.6576923076923077,0.9546256960275811,0.8814949184778881,0.7577947556238878,38777.2,39079.7,39363.8,40359.0,-15.0,0.4868109637896981,0.2925310425256885,0.02
1630,23050,-250,NF小売ETF,1,ERR,1725977,199459,308,2664,2020-01-01,https://www.yahoo.co.jp,NF小売ETF,1,false,5.0,23425.0,0.8426103646833013,0.3570057581573896,0.31285988483685223,0.9976256573894766,0.9847556016303949,0.9860668833535635,22734.4,23485.2,25008.8,42014.874459164945,-118.0,0.6938517425303162,0.0923297758462152,0.04
1631,7600,-20,銀行ETF,1,ERR,7729,7664,7473,7536,2020-01-01,https://www.yahoo.co.jp,銀行ETF,1,false,5.0,7715.0,0.926923076923077,0.8211538461538461,0.6288461538461538,0.9870661166208472,0.9905005866673774,0.9944965361794847,7430.4,7476.9,7529.7,7953.0,-2.0,-0.2114472802318951,-0.23089356993218366,0.04
1632,12710,-60,金融（除く銀行）ETF,1,ERR,12904,12807,12519,12614,2020-01-01,https://www.yahoo.co.jp,金融（除く銀行）ETF,1,false,5.0,12850.0,0.9134615384615384,0.8153846153846154,0.6307692307692307,0.9965825703598846,0.9989375571714922,0.992173377506271,12411.6,12512.5,12616.4,13100.0,-22.0,0.2391430963778754,0.08772355373837179,0.12000000000000001
1633,29510,-390,不動産ETF,1,ERR,30063,29785,28968,29237,2020-01-01,https://www.yahoo.co.jp,不動産ETF,1,false,5.0,29955.0,0.9230769230769231,0.7980769230769231,0.6230769230769231,0.988722687299442,0.9919378312977954,0.9681677232855763,28894.7,29089.6,29308.2,31001.346864537685,-16.0,0.237088045854463,0.06548372382486882,0.08
1655,3410,-35,ISS&P500,1,ERR,3460,3435,3361,3385,2020-01-01,https://www.yahoo.co.jp,ISS&P500米国株,1,false,20.0,3427.5,0.882466281310212,0.7938342967244701,0.6204238921001927,0.9772653995080907,0.9661695363094005,0.860439430783719,3368.1,3383.7,3398.6,3395.1425806434813,13.0,0.8999012531279873,0.5522209136682518,0.14
