2018-11-22,21646.55078125,21684.640625,21484.98046875,21582.470703125,65900.0
2018-11-26,21812.0,21838.099609375,21622.599609375,21647.689453125,78000.0
2018-11-27,21952.400390625,22006.830078125,21816.05078125,21967.98046875,74000.0
2018-11-28,22177.01953125,22216.98046875,22032.720703125,22036.720703125,77600.0
2018-11-29,22262.599609375,22437.94921875,22241.169921875,22360.98046875,69300.0
2018-11-30,22351.060546875,22362.19921875,22231.9609375,22274.970703125,104100.0
2018-12-03,22574.759765625,22698.7890625,22550.2890625,22629.390625,70500.0
2018-12-04,22036.05078125,22576.619140625,22033.41015625,22533.970703125,89600.0
2018-12-05,21919.330078125,21979.1796875,21708.8203125,21755.169921875,83700.0
2018-12-06,21501.619140625,21805.01953125,21307.720703125,21766.5,87600.0
2018-12-07,21678.6796875,21734.939453125,21506.44921875,21643.75,78100.0
2018-12-10,21219.5,21365.779296875,21169.9609375,21319.470703125,79000.0
2018-12-11,21148.01953125,21279.01953125,21062.310546875,21273.0390625,87500.0
2018-12-12,21602.75,21631.470703125,21320.720703125,21348.400390625,89600.0
2018-12-13,21816.189453125,21871.33984375,21675.66015625,21755.130859375,79200.0
2018-12-14,21374.830078125,21751.310546875,21353.939453125,21638.9609375,102800.0
2018-12-17,21506.880859375,21563.26953125,21363.669921875,21391.73046875,63400.0
2018-12-18,21115.44921875,21330.359375,21101.439453125,21275.509765625,80500.0
2018-12-19,20987.919921875,21168.619140625,20880.73046875,21107.169921875,81300.0
2018-12-20,20392.580078125,20841.33984375,20282.9296875,20779.9296875,96300.0
2018-12-21,20166.189453125,20334.73046875,20006.669921875,20310.5,116600.0
2018-12-25,19155.740234375,19785.4296875,19117.9609375,19785.4296875,0.0
2018-12-26,19327.060546875,19530.349609375,18948.580078125,19302.58984375,79900.0
2018-12-27,20077.619140625,20211.5703125,19701.759765625,19706.189453125,93000.0
2018-12-28,20014.76953125,20084.380859375,19900.0390625,19957.880859375,70600.0
2019-01-04,19561.9609375,19692.580078125,19241.369140625,19655.130859375,91600.0
2019-01-07,20038.970703125,20266.220703125,19920.80078125,19944.609375,81500.0
2019-01-08,20204.0390625,20347.919921875,20106.359375,20224.669921875,86400.0
2019-01-09,20427.060546875,20494.349609375,20331.19921875,20366.30078125,72800.0
2019-01-10,20163.80078125,20345.919921875,20101.9296875,20270.880859375,73700.0
2019-01-11,20359.69921875,20389.890625,20294.740234375,20296.44921875,77700.0
2019-01-15,20555.2890625,20571.279296875,20204.4296875,20264.8203125,78300.0
2019-01-16,20442.75,20580.25,20323.3203125,20575.720703125,69500.0
2019-01-17,20402.26953125,20571.75,20342.4609375,20544.23046875,63600.0
2019-01-18,20666.0703125,20682.119140625,20454.130859375,20472.810546875,64700.0
2019-01-21,20719.330078125,20892.6796875,20678.259765625,20848.380859375,61200.0
2019-01-22,20622.91015625,20805.9296875,20558.30078125,20770.060546875,57100.0
2019-01-23,20593.720703125,20686.2890625,20438.220703125,20453.439453125,0.0
2019-01-24,20574.630859375,20620.720703125,20467.58984375,20506.240234375,61400.0
2019-01-25,20773.560546875,20844.310546875,20598.640625,20598.640625,68400.0
2019-01-28,20649.0,20759.48046875,20624.55078125,20746.2890625,56800.0
2019-01-29,20664.640625,20673.66015625,20406.220703125,20555.439453125,63100.0
2019-01-30,20556.5390625,20706.26953125,20527.529296875,20701.619140625,72100.0
2019-01-31,20773.490234375,20869.419921875,20682.91015625,20832.91015625,75700.0
2019-02-01,20788.390625,20929.630859375,20741.98046875,20797.029296875,82200.0
2019-02-04,20883.76953125,20922.580078125,20823.6796875,20831.900390625,66600.0
2019-02-05,20844.44921875,20981.23046875,20823.1796875,20960.470703125,65500.0
2019-02-06,20874.060546875,20971.66015625,20860.990234375,20928.869140625,68900.0
2019-02-07,20751.279296875,20844.76953125,20665.509765625,20812.220703125,70600.0
2019-02-08,20333.169921875,20562.390625,20315.310546875,20510.5,86200.0
2019-02-12,20864.2109375,20885.880859375,20428.5703125,20442.55078125,84100.0
2019-02-13,21144.48046875,21213.740234375,20992.880859375,21029.9296875,78600.0
2019-02-14,21139.7109375,21235.619140625,21102.16015625,21147.890625,64500.0
2019-02-15,20900.630859375,21051.509765625,20853.330078125,21051.509765625,65600.0
2019-02-18,21281.849609375,21306.359375,21189.970703125,21217.3203125,61800.0
2019-02-19,21302.650390625,21344.169921875,21217.16015625,21256.580078125,53600.0
2019-02-20,21431.490234375,21494.849609375,21315.390625,21346.0390625,59700.0
2019-02-21,21464.23046875,21553.349609375,21318.740234375,21422.310546875,68400.0
2019-02-22,21425.509765625,21451.23046875,21348.669921875,21376.359375,52400.0
2019-02-25,21528.23046875,21590.029296875,21505.0703125,21567.66015625,51800.0
2019-02-26,21449.390625,21610.880859375,21405.83984375,21556.01953125,56400.0
2019-02-27,21556.509765625,21578.810546875,21492.650390625,21504.609375,67700.0
2019-02-28,21385.16015625,21536.55078125,21364.08984375,21536.55078125,71500.0
2019-03-01,21602.689453125,21641.580078125,21490.01953125,21490.01953125,62600.0
2019-03-04,21822.0390625,21860.390625,21740.919921875,21812.810546875,59100.0
2019-03-05,21726.279296875,21798.380859375,21659.0390625,21712.80078125,59200.0
2019-03-06,21596.810546875,21684.599609375,21550.44921875,21659.029296875,57100.0
2019-03-07,21456.009765625,21472.16015625,21402.119140625,21456.880859375,75200.0
2019-03-08,21025.560546875,21359.3203125,20993.0703125,21339.169921875,99800.0
2019-03-11,21125.08984375,21145.939453125,20938.0,21062.75,55600.0
2019-03-12,21503.689453125,21568.48046875,21348.810546875,21361.609375,67800.0
2019-03-13,21290.240234375,21474.169921875,21198.990234375,21425.76953125,66200.0
2019-03-14,21287.01953125,21522.75,21287.01953125,21474.580078125,64100.0
2019-03-15,21450.849609375,21521.6796875,21374.849609375,21376.73046875,83200.0
2019-03-18,21584.5,21612.669921875,21500.3203125,21576.359375,55200.0
2019-03-19,21566.849609375,21585.55078125,21425.7890625,21558.4296875,59900.0
2019-03-20,21608.919921875,21614.169921875,21499.16015625,21548.650390625,65300.0
2019-03-22,21627.33984375,21713.259765625,21542.029296875,21713.259765625,78900.0
2019-03-25,20977.109375,21275.4296875,20911.5703125,21267.41015625,77700.0
2019-03-26,21428.390625,21460.990234375,21174.33984375,21174.33984375,101300.0
2019-03-27,21378.73046875,21388.58984375,21242.51953125,21353.609375,76000.0
2019-03-28,21033.759765625,21191.3203125,20974.189453125,21191.3203125,71100.0
2019-03-29,21205.810546875,21267.25,21149.419921875,21228.509765625,61600.0
2019-04-01,21509.029296875,21682.939453125,21471.119140625,21500.890625,77400.0
2019-04-02,21505.310546875,21744.640625,21490.560546875,21744.640625,71000.0
2019-04-03,21713.2109375,21722.720703125,21489.94921875,21563.640625,68500.0
2019-04-04,21724.94921875,21787.599609375,21662.900390625,21724.689453125,57900.0
2019-04-05,21807.5,21839.1796875,21731.33984375,21743.140625,58500.0
2019-04-08,21761.650390625,21900.55078125,21740.529296875,21900.55078125,54600.0
2019-04-09,21802.58984375,21811.880859375,21698.419921875,21750.2890625,54300.0
2019-04-10,21687.5703125,21687.5703125,21571.669921875,21579.6796875,58700.0
2019-04-11,21711.380859375,21721.419921875,21627.869140625,21662.650390625,61200.0
2019-04-12,21870.560546875,21878.779296875,21698.7109375,21782.349609375,61600.0
2019-04-15,22169.109375,22211.029296875,22102.9296875,22122.970703125,66100.0
2019-04-16,22221.66015625,22261.330078125,22095.3203125,22108.150390625,57300.0
2019-04-17,22277.970703125,22345.189453125,22185.869140625,22236.41015625,75400.0
2019-04-18,22090.119140625,22305.630859375,22058.390625,22274.130859375,67300.0
2019-04-19,22200.560546875,22250.369140625,22162.23046875,22238.0703125,0.0
2019-04-22,22217.900390625,22280.189453125,22099.380859375,22188.619140625,42900.0
2019-04-23,22259.740234375,22268.369140625,22119.939453125,22241.740234375,52000.0
2019-04-24,22200.0,22362.919921875,22125.48046875,22356.830078125,67900.0
2019-04-25,22307.580078125,22334.689453125,22155.23046875,22183.3203125,63300.0
2019-04-26,22258.73046875,22270.2890625,22073.099609375,22167.48046875,71900.0
2019-05-07,21923.720703125,22190.490234375,21875.109375,22184.400390625,90700.0
2019-05-08,21602.58984375,21639.119140625,21514.849609375,21628.0390625,85700.0
2019-05-09,21402.130859375,21559.759765625,21315.0703125,21492.91015625,96900.0
2019-05-10,21344.919921875,21584.08984375,21175.330078125,21431.810546875,98500.0
2019-05-13,21191.279296875,21277.66015625,21127.9296875,21180.740234375,74500.0
2019-05-14,21067.23046875,21077.48046875,20751.44921875,20870.76953125,90200.0
2019-05-15,21188.560546875,21191.529296875,20968.080078125,21112.849609375,84100.0
2019-05-16,21062.98046875,21153.19921875,20951.669921875,21153.19921875,82500.0
2019-05-17,21250.08984375,21398.849609375,21199.98046875,21246.859375,75800.0
2019-05-20,21301.73046875,21430.060546875,21282.650390625,21305.970703125,65100.0
2019-05-21,21272.44921875,21318.80078125,21160.4296875,21211.259765625,70100.0
2019-05-22,21283.369140625,21404.5390625,21266.98046875,21373.51953125,64500.0
2019-05-23,21151.140625,21209.560546875,21072.720703125,21180.240234375,63900.0
2019-05-24,21117.220703125,21117.220703125,20922.0,20980.7890625,67700.0
2019-05-27,21182.580078125,21232.380859375,21113.759765625,21148.4609375,41600.0
2019-05-28,21260.140625,21297.69921875,21177.26953125,21187.169921875,98500.0
2019-05-29,21003.369140625,21071.73046875,20884.609375,21055.419921875,70000.0
2019-05-30,20942.529296875,20942.529296875,20809.2890625,20881.5,58700.0
2019-05-31,20601.189453125,20823.099609375,20581.580078125,20785.2109375,79100.0
2019-06-03,20410.880859375,20438.029296875,20305.740234375,20327.869140625,67400.0
2019-06-04,20408.5390625,20464.5703125,20289.640625,20435.859375,69200.0
2019-06-05,20776.099609375,20800.640625,20646.150390625,20667.890625,72300.0
2019-06-06,20774.0390625,20842.279296875,20745.83984375,20745.83984375,59600.0
2019-06-07,20884.7109375,20907.76953125,20816.580078125,20859.779296875,50700.0
2019-06-10,21134.419921875,21166.119140625,21077.94921875,21095.400390625,58200.0
2019-06-11,21204.279296875,21227.1796875,21066.619140625,21099.5390625,52100.0
2019-06-12,21129.720703125,21259.69921875,21118.75,21130.390625,56500.0
2019-06-13,21032.0,21111.23046875,20932.130859375,21040.91015625,65700.0
2019-06-14,21116.890625,21119.73046875,20971.1796875,21049.41015625,60400.0
2019-06-17,21124.0,21185.25,21044.619140625,21094.9609375,49100.0
2019-06-18,20972.7109375,21153.650390625,20924.189453125,21111.76953125,54600.0
2019-06-19,21333.869140625,21358.720703125,21213.4296875,21223.169921875,64100.0
2019-06-20,21462.859375,21491.390625,21377.26953125,21417.740234375,55700.0
2019-06-21,21258.640625,21497.8203125,21221.69921875,21487.669921875,89000.0
2019-06-24,21285.990234375,21317.859375,21185.669921875,21223.560546875,43200.0
2019-06-25,21193.810546875,21313.76953125,21114.470703125,21238.0703125,53900.0
2019-06-26,21086.58984375,21129.640625,21035.83984375,21067.6796875,50300.0
2019-06-27,21338.169921875,21338.169921875,21123.970703125,21156.880859375,61300.0
2019-06-28,21275.919921875,21324.9296875,21199.849609375,21282.220703125,62100.0
2019-07-01,21729.970703125,21758.33984375,21559.169921875,21566.26953125,66900.0
2019-07-02,21754.26953125,21784.220703125,21697.310546875,21699.4296875,54700.0
2019-07-03,21638.16015625,21708.720703125,21566.650390625,21684.0703125,55000.0
2019-07-04,21702.44921875,21755.630859375,21672.5,21740.9296875,37800.0
2019-07-05,21746.380859375,21746.380859375,21647.73046875,21703.609375,44800.0
2019-07-08,21534.349609375,21672.650390625,21499.5703125,21665.7890625,51900.0
2019-07-09,21565.150390625,21687.2890625,21508.220703125,21598.150390625,53900.0
2019-07-10,21533.48046875,21601.859375,21488.220703125,21499.4609375,58900.0
2019-07-11,21643.529296875,21649.9296875,21532.5703125,21547.189453125,49600.0
2019-07-12,21685.900390625,21720.140625,21589.830078125,21720.140625,45400.0
2019-07-16,21535.25,21655.51953125,21514.890625,21644.380859375,49800.0
2019-07-17,21469.1796875,21488.26953125,21380.55078125,21474.630859375,53300.0
2019-07-18,21046.240234375,21347.83984375,20993.439453125,21336.80078125,70200.0
2019-07-19,21466.990234375,21474.30078125,21121.900390625,21146.5,57900.0
2019-07-22,21416.7890625,21445.029296875,21317.849609375,21394.75,46900.0
2019-07-23,21620.880859375,21686.529296875,21411.9296875,21425.439453125,48100.0
2019-07-24,21709.5703125,21744.880859375,21677.7109375,21726.98046875,51100.0
2019-07-25,21756.55078125,21823.0703125,21715.689453125,21715.94921875,46900.0
2019-07-26,21658.150390625,21709.740234375,21590.66015625,21700.19921875,47600.0
2019-07-29,21616.80078125,21652.94921875,21518.69921875,21627.55078125,47000.0
2019-07-30,21709.310546875,21792.98046875,21665.859375,21681.8203125,54500.0
2019-07-31,21521.529296875,21589.109375,21476.0703125,21526.380859375,76500.0
2019-08-01,21540.990234375,21556.689453125,21288.900390625,21361.580078125,75700.0
2019-08-02,21087.16015625,21211.060546875,20960.08984375,21211.060546875,91500.0
2019-08-05,20720.2890625,20941.830078125,20514.189453125,20909.98046875,85800.0
2019-08-06,20585.310546875,20607.830078125,20110.759765625,20325.51953125,89700.0
2019-08-07,20516.560546875,20570.189453125,20406.51953125,20548.0703125,73600.0
2019-08-08,20593.349609375,20682.240234375,20462.98046875,20529.2890625,64800.0
2019-08-09,20684.8203125,20782.060546875,20676.919921875,20758.150390625,63700.0
2019-08-13,20455.439453125,20503.380859375,20369.26953125,20432.6796875,72900.0
2019-08-14,20655.130859375,20697.419921875,20581.169921875,20669.990234375,60900.0
2019-08-15,20405.650390625,20419.880859375,20184.849609375,20324.25,68200.0
2019-08-16,20418.810546875,20465.7109375,20300.349609375,20323.970703125,58400.0
2019-08-19,20563.16015625,20633.900390625,20502.66015625,20590.470703125,50600.0
2019-08-20,20677.220703125,20684.060546875,20582.009765625,20605.349609375,50100.0
2019-08-21,20618.5703125,20626.05078125,20482.619140625,20489.970703125,53000.0
2019-08-22,20628.009765625,20731.189453125,20584.2890625,20706.0703125,54600.0
2019-08-23,20710.91015625,20719.310546875,20579.98046875,20579.98046875,50700.0
2019-08-26,20261.0390625,20329.009765625,20173.759765625,20325.439453125,69900.0
2019-08-27,20456.080078125,20529.939453125,20439.919921875,20467.220703125,60800.0
2019-08-28,20479.419921875,20511.2109375,20433.310546875,20474.310546875,51500.0
2019-08-29,20460.9296875,20520.6796875,20361.119140625,20500.5,55100.0
2019-08-30,20704.369140625,20748.349609375,20633.30078125,20641.490234375,72000.0
2019-09-02,20620.189453125,20667.560546875,20614.2890625,20625.75,42400.0
2019-09-03,20625.16015625,20662.23046875,20578.01953125,20581.580078125,0.0
